id_user,id_res,X
alexscopi1811,313236,0.68
linhtrang1826,313236,0.86
boxkpop123,313236,0.84
HoaKieuMach,790916,0.84
tiemcaphevinh,790916,0.72
batalo123,790916,0.59
foodee_2413d7e3,790916,0.61
heosimple,790916,0.74
alicenguyen1407,974574,0.29
LamPhongHy,44411,0.72
nambuih,44411,0.95
thutrang614,44411,0.62
bangtam2804,44411,0.53
miumeo1910,44411,0.74
foodee_okaqlypk,44411,0.54
trangcalcifer,44411,0.63
trangcalcifer,44411,0.65
nguyenkulan9761,44411,0.8
haphuong2k1na,44411,0.82
ap1907__,44411,0.52
haphuong2k1na,44411,0.63
haphuong2k1na,44411,0.82
alexscopi1811,44411,0.76
emma1311,44411,0.68
tro_cua_hoa_hong_zin,44411,0.85
higemini2106,44411,0.81
nguyenkulan,667998,0.61
nguyenkulan9761,690468,0.62
lecute,33122,0.31
turtlesatsat2206,33122,0.65
bemi.thao,33122,0.46
phangiailevn,33122,0.72
nguyenkulan9761,33122,0.75
anly,33122,0.64
btramla.nhat,33122,0.74
mrsdoibung,236584,0.39
phangiailevn,236584,0.73
nguyenkulan,236584,0.7
hadiep174,236584,0.69
nguyenkulan,674847,0.61
phangiaile,674847,0.72
nguyenkulan9761,674847,0.74
nguyenkulan9761,244922,0.73
phangiaile,244922,0.71
nguyenkulan9761,244922,0.59
nguyenkulan,244922,0.77
vanhehe,244922,0.89
higemini2106,244922,0.73
minhthu.nguyen,244922,0.75
higemini2106,236586,0.66
bornthismg030199,733266,0.82
foodee_2262c065,733266,0.81
minhthu.nguyen,733266,0.58
nguyenkulan9761,733266,0.7
phangiaile,733266,0.74
puby.trieu92,96291,0.79
tiemcaphevinh,790532,0.86
heosimple,790532,0.88
miumeo1910,310756,0.64
trangcalcifer,310756,0.55
trangcalcifer,310756,0.66
heo.98,310756,0.97
heo.98,310756,0.88
phangiaile,310756,0.69
anleyh,310756,0.82
Vananh149,310756,1.0
vanvan__d4,310756,0.87
nguyenkulan,310756,0.69
thuong_lovelygirl,310756,0.84
heo.98,310756,0.88
phangiaile,310756,0.77
foodyuser_71f6abf1,310756,0.83
alexscopi1811,310756,0.84
Linh7121,310756,0.68
tinhoclop6,310756,0.73
boxkpop123,310756,0.73
nguyenkulan,310756,0.76
nguyenkulan,310756,0.78
kimminhnhat,785904,0.54
tiemcaphevinh,785904,0.82
tiemcaphevinh,785904,0.83
tiemcaphevinh,785904,0.8
heosimple,313829,0.85
minhthu.nguyen,313829,0.79
luutuan,313829,0.83
doraemon.250301,943171,0.84
foodee_wbnpn7k7,309968,0.99
nguyenkulan9761,309968,0.58
phangiaile,309968,0.65
khanhhuyen280903,309968,0.86
nguyenkulan,309968,0.69
ngochien.hlu,274500,0.7
vanhehe,274500,0.72
nguyenkulan,274500,0.71
vanhiii,274500,0.78
higemini2106,274500,0.74
khanhhuyen98,259370,0.72
phangiailevn,259370,0.67
nguyenkulan9761,259370,0.71
phangiailevn,259370,0.71
phangiaile,259370,0.73
yenhh,259370,0.98
nguyenkulan9761,259370,0.67
haphuong2k1na,259370,0.81
onanhc,259370,0.83
maudan_quytok9x,299809,0.38
turtlesatsat2206,299809,0.76
nguyenkulan9761,299809,0.58
lynhbong,299809,0.54
nguyenkulan9761,299809,0.69
phangiailevn,299809,0.72
boxkpop123,299809,0.81
phangiaile,682188,0.7
nguyenkulan9761,682188,0.66
phangiailevn,633677,0.74
lucy42567,719195,0.83
quynhngaho,719195,0.9
phangiailevn,719195,0.68
bee120817,719195,0.8
nguyenkulan9761,719195,0.72
phangiaile,664289,0.72
trangcalcifer,239921,0.51
anhhong8391,239921,0.73
phangiaile,239921,0.69
qtrang.,239921,0.87
nguyenkulan,239921,0.72
hadiep174,239921,0.6
foodee_8rjrslyw,261260,0.81
phangiaile,261260,0.73
nguyenquangminh1707,259823,0.73
foodee_53wk74hu,259823,0.81
nemureshi2,48899,0.69
foodee_8rjrslyw,721826,0.48
Firy,721826,0.68
phangiailevn,721826,0.76
anhquynh7120,1027547,0.85
foodee_ghw4bjlb,1027547,0.98
vanhiii,314162,0.69
Firy,744002,0.67
turtlesatsat2206,744002,0.76
onanhc,280911,0.87
phangiailevn,718859,0.64
nguyenkulan9761,718859,0.72
nguyenkulan9761,691994,0.69
phangiaile,691994,0.77
phangiailevn,691994,0.71
nguyenkulan9761,691994,0.62
havy9986,239489,0.86
haphuong2k1na,239489,0.56
haphuong2k1na,239489,0.83
vanhiii,239489,0.84
hadiep174,239489,0.74
higemini2106,239489,0.8
tungchidora,979720,0.71
LamPhongHy,915768,0.38
LamPhongHy,238134,0.65
phangiailevn,238134,0.74
phangiailevn,238134,0.71
phangiaile,238134,0.61
nguyenkulan9761,238134,0.62
phangiailevn,238134,0.58
hoaitrinhdao,238134,0.82
tramanhnguyen_96,238134,0.78
minhthu2106933715,238134,0.72
m.p31791,253276,0.69
kimminhnhat,246740,0.75
Foodee_a8fe13b456,246740,0.85
haphuong2k1na,246740,0.85
heosimple,246740,0.81
m.p31791,246740,0.78
phuongnetviet,769016,0.95
foodyuser_dee9dab2,769016,0.92
oriole_95,769016,0.24
tungchi12,769016,0.84
uongduc,769016,0.86
minhthu.nguyen,315508,0.74
kimminhnhat,945121,0.84
hieu2210,945121,0.8
nguynthhin8723,945121,0.73
vuthingocanna,237222,0.6
vholi,237222,0.64
trangcalcifer,237222,0.69
heosimple,237222,0.76
heosimple,237222,0.65
V%C6%B0%C6%A1ng%20H%C3%B9ng%20V%C5%A9,237222,0.46
minhthu2106933715,237222,0.6
higemini2106,229059,0.84
haphuong2k1na,270536,0.76
foodee_jgx4hdh8,938903,0.99
foodee_fl1x2igv,938903,0.8
tinhoclop6,301473,0.89
nguyentranquynhanh274,301473,0.89
boxkpop123,301473,0.84
miu.0319,301473,0.73
foodee_j8pbu0ew,679626,0.75
nguyenkulan9761,679626,0.69
phangiaile,183645,0.7
nguyenkulan,183645,0.79
asakusayumeka,183080,0.74
nguyenkulan9761,183080,0.76
phangiailevn,183080,0.71
nguyenkulan9761,183080,0.74
phangiaile,183080,0.71
koten9xyz,183080,0.93
nguyenthanhkien9999,183080,0.85
foodee_ghxwo71i,183080,0.92
linhchilichinh,183080,0.89
hoaitrinhdao,183080,0.76
fantazero.utopia,183080,0.87
giadinhcogi,183080,0.86
alexscopi1811,183080,0.81
camnhung2011,183080,0.89
alexscopi1811,183080,0.88
tinhoclop6,183080,0.76
Linh7121,183080,0.78
miu.0319,183080,0.77
vy.hnhn,183080,0.82
lena13052000,183080,0.89
nguyenkulan,183080,0.81
nguyet251187,183080,0.87
tuuyen2204,183080,0.43
emma1311,183080,0.83
minhthu.nguyen,183080,0.77
Ce_ce_smile_19_vv,183080,0.45
nghaidieu,183080,0.75
xoigio1993,183080,0.86
qunhthanh6273,660366,0.98
ngcanhphan0476,244947,0.69
nguyenkulan9761,244947,0.65
nguyenkulan9761,244947,0.75
nguyenkulan,244947,0.75
phangiailevn,244947,0.78
nguyenkulan9761,244947,0.7
linhtrang1826,244947,0.68
nguyenkulan,244947,0.69
heosimple,244947,0.71
higemini2106,244947,0.73
phamquy0810,788740,0.36
foodee_hq8y5r4p,936182,0.89
phangiaile,683775,0.76
phangiailevn,742832,0.73
foodee_cd186809,671453,0.82
foodee_5d2dc2f7,671453,0.8
foodee_6d1ff0b7,671453,0.75
foodee_18ac276b,671453,0.75
minhanhtrongdem1209,671453,0.77
tanhia.nttt.1992,279059,0.85
foodee_spfprr3g,279059,0.88
thuytien0905,279059,0.14
macyem000,279059,0.19
hongiplinh,279059,0.13
bilatao_96,279059,0.14
lvitmnhdng,279059,0.3
hongoureiakasamei,279059,0.37
foodee_eys0qnzn,279059,0.36
miumiu968,279059,0.57
linhchilichinh,279059,0.78
vanvan__d4,279059,0.82
linhchilichinh,279059,0.85
linhhhy2001,279059,0.8
Foodee_a8fe13b456,279059,0.9
phamquynhtrang13102003,279059,0.85
Foodee_a8fe13b456,279059,0.9
phamquynhtrang13102003,279059,0.84
khanhhuyen280903,279059,0.85
tinhoclop6,279059,0.67
boxkpop123,279059,0.67
boxkpop123,279059,0.48
vanhiii,279059,0.73
thuytrang.eli,279059,0.99
hongtrnbolinh,279059,0.78
tinhoclop6,279059,0.77
nguyenkulan9761,683480,0.68
phangiailevn,694575,0.57
sting.huong.ngo,676143,0.58
turtlesatsat2206,249413,0.74
nguyenkulan9761,633678,0.68
alexscopi1811,633678,0.77
nhh.huynguyen279,633678,0.92
phannhung2286,140347,0.66
thao0202zinzin,760104,0.29
foodee_26b2c796,760104,0.27
miumeo1910,760104,0.64
nguyenkulan,215907,0.79
tinhoclop6,215907,0.86
heosimple,215907,0.8
boxkpop123,215907,0.88
navinh02,716397,0.84
nguyenkulan9761,716397,0.87
trangcalcifer,716397,0.74
tuanpham3899,716397,0.89
phuongly382,716397,0.89
miumeo1910,716397,0.82
NguyenThai410,716397,0.57
nguyenkulan9761,716397,0.72
linhtrang1826,716397,0.81
minhthu.nguyen,716397,0.76
phangiailevn,716397,0.61
phangiailevn,716397,0.67
hoabui06011998,716397,0.82
phangiaile,716397,0.75
phangiailevn,716397,0.73
heosimple,716397,0.71
Firy,657680,0.61
phangiailevn,657680,0.64
nguyenkulan9761,657680,0.73
nguyenkulan,657680,0.75
phangiaile,657680,0.68
tungchidora,675747,0.79
phangiaile,675747,0.76
nguyenkulan9761,675747,0.6
foodee_mea9bocgx6,1032241,0.77
phangiaile,693042,0.73
kimminhnhat,276645,0.57
nhung5797,276645,0.78
oanh2001,276645,0.7
20trang11,276645,0.95
trangcalcifer,276645,0.6
linhchilichinh,276645,0.82
nguyenkulan9761,276645,0.79
boxkpop123,276645,0.79
minhthu.nguyen,276645,0.76
alexscopi1811,276645,0.73
camnhung2011,276645,0.71
linhtrang1826,276645,0.85
ppunppan,276645,0.55
minhthu.nguyen,276645,0.71
hongtrnbolinh,276645,0.82
phongnguyenxxxcccvvv,276645,0.92
hoalamngockutetc,276645,0.25
cngc9570,276645,0.3
anhhong8391,276645,0.39
minhthu.nguyen,276645,0.78
huyphuongbattery,864706,0.95
Tambaochinv,651994,0.85
phangiaile,651994,0.59
hung.phanvan,742838,0.76
foodyman,742838,0.33
phangiailevn,742838,0.76
truongthaoanh,628037,0.83
d4uch4mh3t_ch0m0tcu0ctjnh,628037,0.6
camnhung2011,628037,0.76
nguyenkulan,628037,0.72
foodee_pyqkdcp5,921027,0.95
khanhchitran3973,921027,0.81
foodee_ghxwo71i,300603,0.75
anleyh,300603,0.9
linhtrang1826,300603,0.59
camnhung2011,300603,0.81
nguyenkulan,300603,0.78
nguyenkulan9761,676765,0.7
phangiaile,676765,0.73
nguyenkulan,676765,0.66
minhthu2106933715,91809,0.74
phuongly382,316250,0.96
tanhia.nttt.1992,316250,0.88
navinh,316250,0.75
phangiaile,316250,0.67
ngochien.hlu,316250,0.83
minhthu.nguyen,316250,0.78
heosimple,316250,0.76
minhthu.nguyen,316250,0.8
nguyenkulan9761,683335,0.69
hthoan6165,673236,0.79
phangiaile,673236,0.72
nguyenkulan9761,673236,0.8
trananha2,785387,0.88
phamquynhtrang13102003,286469,0.8
foodee_3kvvj41s,858377,0.76
foodee_fy765ixj,279865,0.36
foodee_j8pbu0ew,279865,0.79
khanhchitran3973,279865,0.81
deleteall07,279865,0.7
Firy,279865,0.62
anhdiep574,279865,0.68
phamvanquan.shlc,279865,0.2
trangcalcifer,279865,0.51
trangcalcifer,279865,0.71
tanhia.nttt.1992,279865,0.94
caoyen186,279865,0.67
phangiaile,279865,0.59
hoaitrinhdao,279865,0.75
linhchilichinh,279865,0.81
nguyensuju98,279865,0.58
nguyenkulan9761,279865,0.65
phangiaile,279865,0.77
boxkpop123,279865,0.9
onanhc,279865,0.85
alexscopi1811,279865,0.78
linhtrang1826,279865,0.69
linhtrang1826,279865,0.81
yenot97,279865,0.72
alexscopi1811,279865,0.77
tinhoclop6,279865,0.82
Foodee_a8fe13b456,279865,0.94
alexscopi1811,279865,0.81
tinhoclop6,279865,0.8
ppunppan,279865,0.77
lengoc254,279865,0.78
vanhiii,279865,0.8
hacoi,279865,0.92
boxkpop123,279865,0.76
hongtrnbolinh,279865,0.74
hoalamngockutetc,279865,0.09
tinhoclop6,279865,0.76
boxkpop123,279865,0.76
nguyentranquynhanh274,279865,0.92
teddynguyen213,279865,0.75
hongoc1187,279865,0.83
nguyenkulan,279865,0.84
beo_thamlam,279865,0.73
LamPhongHy,663178,0.77
heosimple,663178,0.76
haphuong2k1na,663178,0.83
haunguyen8491,663178,0.93
Thanhng9,294728,0.6
daoquynh0269,294728,0.62
foodee_559b57c0,294728,0.79
khanhchitran3973,294728,0.85
phuongly382,294728,0.79
turtlesatsat2206,294728,0.71
miumeo1910,294728,0.74
tranhanhia4k43,294728,0.88
foodee_559b57c0,294728,0.82
phangiaile,294728,0.77
nguyenkulan9761,294728,0.73
vanvuive95,294728,0.75
phangiaile,294728,0.65
hoaitrinhdao,294728,0.91
phangiailevn,294728,0.76
nguyenkulan9761,294728,0.72
giadinhcogi,294728,0.82
Foodee_a8fe13b456,294728,0.75
haphuong2k1na,294728,0.78
linhtrang1826,294728,0.68
phangiaile,294728,0.66
linhtrang1826,294728,0.69
camnhung2011,294728,0.81
ngochien.hlu,294728,0.7
linhhhy2001,294728,0.97
foodyuser_71f6abf1,294728,0.95
linhtrang1826,294728,0.88
nguyenkulan,294728,0.77
heosimple,294728,0.81
m.p31791,294728,0.78
vanhiii,294728,0.95
miu.0319,294728,0.79
phangiailevn,652513,0.79
nguyenkulan9761,652513,0.72
nguyenkulan,652513,0.68
phangiaile,652513,0.83
phamquy0810,745385,0.89
leha19,231149,0.54
Nguyenngocna2608,231149,0.66
thyc4695,231149,0.34
giangthuong1520,231149,0.11
heo.98,231149,0.82
nguyenkulan9761,231149,0.51
hoangtucodon4004,231149,0.91
trangcalcifer,231149,0.69
anleyh,231149,0.87
nguyenkulan9761,231149,0.75
d4uch4mh3t_ch0m0tcu0ctjnh,231149,0.69
quanbeo11,231149,0.73
nguyenkulan,231149,0.78
sakurahoaanhdao26,231149,0.47
haphuong2k1na,231149,0.8
haphuong2k1na,231149,0.83
vanhehe,231149,0.82
nguyenkulan,231149,0.63
chauanh060602,231149,0.84
anh3012,231149,0.79
minhthu2106933715,231149,0.7
phangiaile,225684,0.79
ngan.ly,225684,0.74
nguyenkulan9761,225684,0.77
dngththuphng,225684,0.9
d4uch4mh3t_ch0m0tcu0ctjnh,225684,0.71
martintrn,225684,0.83
linhtrang1826,225684,0.86
quymtcn,225684,0.86
puby.trieu92,225684,0.73
chauanh060602,225684,0.93
beo_thamlam,225684,0.83
tungchidora,215917,0.37
vtg91229,215917,0.8
foodee_8rjrslyw,215917,0.85
hominhthu2002ct,215917,0.3
miumeo1910,215917,0.68
foodee_2262c065,215917,0.82
trangcalcifer,215917,0.54
trangcalcifer,215917,0.67
hanhtranhuu2801,215917,0.63
Myylinhhs,215917,0.78
caoyen186,215917,0.81
ntmin,215917,0.53
linhchilichinh,215917,0.85
naranjan,215917,0.86
hoaitrinhdao,215917,0.87
nguyenkulan9761,215917,0.65
alexscopi1811,215917,0.83
minhngoc911,215917,0.64
d4uch4mh3t_ch0m0tcu0ctjnh,215917,0.61
boxkpop123,215917,0.83
boxkpop123,215917,0.81
hongtrnbolinh,215917,0.79
giadinhcogi,215917,0.83
heosimple,215917,0.77
nguyenkulan,215917,0.71
ntvim88,215917,0.74
giadinhcogi,215917,0.82
alexscopi1811,215917,0.87
nguyentranquynhanh274,215917,0.89
boxkpop123,215917,0.78
vanhiii,215917,0.86
nguyentranquynhanh274,215917,0.88
vanvuive95,215917,0.81
miu.0319,215917,0.65
boxkpop123,215917,0.84
phamquynhtrang13102003,215917,0.86
hoalamngockutetc,215917,0.47
nguyenkulan,215917,0.8
minhthu.nguyen,215917,0.84
ty0810,215917,0.5
m.p31791,215917,0.48
ngocan233,686026,0.9
nguyenkulan9761,686026,0.74
nguyenkulan9761,681924,0.74
phangiaile,681924,0.64
turtlesatsat2206,741266,0.64
turtlesatsat2206,741266,0.75
d4uch4mh3t_ch0m0tcu0ctjnh,225655,0.75
phangiaile,225655,0.66
nguyenkulan9761,225655,0.72
nguyenkulan,225655,0.76
linhchilichinh,225655,0.85
nguyenkulan9761,225655,0.78
hoaitrinhdao,225655,0.91
ngoc.khanh.dtk,225655,0.82
phangiaile,225655,0.8
Foodee_a8fe13b456,225655,0.83
Linh7121,225655,0.66
camnhung2011,225655,0.78
nguyenkulan,225655,0.77
miu.0319,225655,0.76
nguyenthithutrang1595,225655,0.88
lcvic9,225655,0.91
beo_thamlam,225655,0.82
phangiaile,231820,0.67
heosimple,231820,0.8
m.p31791,231820,0.75
minhthu2106933715,231820,0.62
nguyenkulan9761,270924,0.7
phangiailevn,270924,0.8
anhdiep574,270924,0.66
linhtrang1826,270924,0.86
phangiaile,270924,0.67
bemi.thao,270924,0.54
hoaitrinhdao,270924,0.84
haphuong2k1na,270924,0.77
Myylinhhs,270924,0.81
hoaitrinhdao,270924,0.9
phangiaile,270924,0.73
minhthu.nguyen,270924,0.77
heosimple,270924,0.77
boxkpop123,270924,0.87
boxkpop123,270924,0.58
nguyenkulan,270924,0.71
tinhoclop6,270924,0.71
giadinhcogi,270924,0.8
heosimple,270924,0.64
alexscopi1811,270924,0.72
nguyentranquynhanh274,270924,0.92
tinhoclop6,270924,0.77
boxkpop123,270924,0.7
minhthu.nguyen,270924,0.75
hoalamngockutetc,270924,0.55
beo_thamlam,270924,0.74
Phan_Ngoc0405,712884,0.62
seda_dofin,712884,0.99
foodee_36gob3ey,263636,0.24
linhchilichinh,689084,0.76
lethuylinh95,853625,0.63
foodee_w43rzr2m,853625,0.95
foodee_omqyul17,853625,0.94
foodee_189f4ik1,853625,0.96
Huong3436,715126,0.87
nguyenkulan9761,735101,0.65
phangiaile,735101,0.65
beo_thamlam,1013349,0.81
youfree,726962,0.95
lena13052000,239900,0.69
nguyenkulan9761,44398,0.67
trangcalcifer,44398,0.53
trangcalcifer,44398,0.69
d4uch4mh3t_ch0m0tcu0ctjnh,44398,0.46
hadiep174,247988,0.47
nguyenkulan,668427,0.71
phangiaile,668427,0.72
kimminhnhat,262190,0.79
tiemcaphevinh,262190,0.81
huyen154.hihi,262190,0.62
Quynhnguyen145,262190,0.72
d4uch4mh3t_ch0m0tcu0ctjnh,262190,0.61
phangiailevn,262190,0.76
kimanhkt.anvn,262190,0.69
foodee_ghxwo71i,262190,0.83
changii,262190,0.79
Myylinhhs,262190,0.74
vanvan__d4,262190,0.86
linhchilichinh,262190,0.78
nguyenkulan9761,262190,0.75
d4uch4mh3t_ch0m0tcu0ctjnh,262190,0.7
tinhoclop6,262190,0.88
boxkpop123,262190,0.91
hoalinh2k3,262190,0.37
onanhc,262190,0.78
giadinhcogi,262190,0.86
phangiaile,262190,0.78
d4uch4mh3t_ch0m0tcu0ctjnh,262190,0.62
linhtrang1826,262190,0.74
Foodee_a8fe13b456,262190,0.94
alexscopi1811,262190,0.65
lena13052000,262190,0.82
boxkpop123,262190,0.86
foodyuser_71f6abf1,262190,0.72
linhtrang1826,262190,0.8
boxkpop123,262190,0.85
heosimple,262190,0.86
boxkpop123,262190,0.9
heosimple,262190,0.82
camnhung2011,262190,0.81
tinhoclop6,262190,0.87
miu.0319,262190,0.81
linhtrang1826,262190,0.91
giadinhcogi,262190,0.83
alexscopi1811,262190,0.83
vanhiii,262190,0.65
miu.0319,262190,0.83
nguyenkulan,262190,0.77
nguyentranquynhanh274,262190,0.93
thuytrang.eli,262190,1.0
phamquynhtrang13102003,262190,0.73
tinhoclop6,262190,0.81
hoalamngockutetc,262190,0.64
hongoc1187,262190,0.63
ari_dongdong,262190,0.83
nguyet.slight,262190,0.61
minhthu.nguyen,262190,0.75
phangiaile,314747,0.54
nguyenkulan9761,314747,0.53
phangiaile,314747,0.61
nguyenkulan,314747,0.68
nguyennguyenhoa85,751399,0.96
phangiaile,682403,0.68
Nhanngo410,749254,0.79
foodee_42296749,709681,0.63
foodee_fczp3cop,709681,0.45
shimhae31122013,709681,0.59
cokhiquangtrung1516,709681,0.29
foodee_c66rg8s4,709681,0.29
vylaeeee,709681,0.36
phangiailevn,709681,0.73
turtlesatsat2206,709681,0.68
tanhia.nttt.1992,709681,0.71
nhox.baby_funny_vn,709681,0.83
hangvinh02112000,709681,0.6
heo.98,709681,0.84
nguyenkulan9761,709681,0.64
khanhchitran3973,709681,0.77
phangiaile,709681,0.66
trangcalcifer,709681,0.57
trangcalcifer,709681,0.58
nguyenkulan9761,709681,0.61
minhthu.nguyen,239171,0.72
beo_thamlam,239171,0.65
luuhuyenmi,239171,0.48
namkhanhkt2510,104097,0.65
sumiu17,104097,0.9
puby.trieu92,227383,0.79
foodee_144uhy4m,66334,0.83
hadiep174,66334,0.83
phangiailevn,689291,0.68
phangiaile,689291,0.72
nguyenkulan,689291,0.6
pnalove198550,234577,0.56
nhnthutnguyn,234577,0.71
onanhc,234577,0.69
Nguyenngocna2608,287959,0.71
maudan_quytok9x,287959,0.34
phangiailevn,287959,0.69
Firy,287959,0.66
miumeo1910,287959,0.76
miumeo1910,287959,0.64
phangiailevn,287959,0.68
phangiailevn,287959,0.74
Firy,287959,0.71
phangiaile,287959,0.67
nguyenkulan9761,287959,0.75
phangiaile,287959,0.69
phangiailevn,287959,0.75
emma1311,287959,0.59
phangiailevn,287959,0.77
nguyenkulan9761,287959,0.68
hoalamngockutetc,287959,0.88
phangiailevn,287959,0.69
hoaitrinhdao,287959,0.8
nguyenkulan9761,287959,0.68
alexscopi1811,287959,0.74
phangiaile,287959,0.64
tinhoclop6,287959,0.72
heosimple,287959,0.85
camnhung2011,287959,0.84
heosimple,287959,0.87
boxkpop123,287959,0.72
alexscopi1811,287959,0.84
giadinhcogi,287959,0.85
johnle1481340349230,287959,0.87
vanhiii,287959,0.75
nguyenkulan,287959,0.71
beo_thamlam,287959,0.85
trangdv146,725568,0.79
phangiaile,266136,0.58
phangiailevn,266136,0.73
phangiailevn,266136,0.57
hungle88,266136,0.79
turtlesatsat2206,751507,0.79
phangiaile,635435,0.71
linhchilichinh,261252,0.9
nguyenkulan9761,261252,0.72
heosimple,261252,0.79
Baotramm1411,235060,0.66
nguyenkulan9761,235060,0.76
phangiaile,235060,0.76
minhthu.nguyen,235060,0.77
m.p31791,235060,0.73
phanhalinh.125,235060,0.84
ttqlnha,235060,0.96
beo_thamlam,235060,0.79
nguyenkulan,654504,0.7
ngochien.hlu,654504,0.78
d4uch4mh3t_ch0m0tcu0ctjnh,280507,0.57
nguyenkulan9761,674099,0.66
heosimple,674099,0.77
shimhae31122013,748801,0.85
phangiaile,748801,0.65
miumeo1910,748801,0.62
haf1810,233209,0.76
miumeo1910,233209,0.7
phuongly382,233209,0.9
phangiailevn,233209,0.58
nguyenkulan9761,233209,0.7
phangiaile,233209,0.59
nguyenkulan9761,233209,0.67
linhtrang1826,233209,0.67
xi_trum,233209,0.82
nguyenkulan,233209,0.78
phamquynhtrang13102003,233209,0.86
nguyet.slight,233209,0.54
minhthu.nguyen,233209,0.78
nguyenkulan9761,313479,0.73
nguyenkulan,313479,0.67
hoanggbngoc,218477,0.69
foodee_snpu2xm0,770826,0.82
phamquy0810,770826,0.94
nguyenthisonca,770826,0.99
dbaovan,770826,0.97
foodee_ujrzg6h2,153705,0.99
thienhoangle,153705,0.99
Nga291120,153705,0.99
truonghanh2104,153705,0.94
tamnguyenvo,153705,0.97
hoaithanh020272,153705,0.8
foodee_oikn4x8i,153705,0.94
foodee_48biyq92,153705,0.91
foodee_vo6kie7h,153705,1.0
tichng,153705,0.99
thindch,153705,0.96
foodee_s31a2uu7,153705,0.93
thindch,153705,0.98
truclinh9404,153705,0.89
xuanduc157,153705,0.93
cubin123,153705,0.89
hailelkt2011,153705,0.94
hailelkt2011,153705,0.91
hailelkt2011,153705,0.98
PjpjPham,153705,0.88
duongquocdat5376,153705,0.84
hakhahlih762,799465,0.96
Nhimcon762,799465,0.65
tramanh.pham.1048,799465,0.98
phangiailevn,710420,0.64
huong47,292861,0.87
caotulm,292861,0.79
phanhuelm,292861,0.89
trinhthihienvta,292861,0.87
tungchidora,867240,0.85
daoquynh0269,752243,0.9
mainguyen1972,214959,0.96
nguyenkulan9761,214959,0.58
phangiaile,214959,0.61
giadinhcogi,214959,0.85
nguyentranquynhanh274,214959,0.82
vy.hnhn,214959,0.71
hoalamngockutetc,214959,0.35
pikachu_258,214959,0.8
minhthu.nguyen,214959,0.54
Trinhlan93,631693,0.51
seo.maknae,631693,0.86
trangcalcifer,631693,0.7
phangiaile,631693,0.59
Firy,631693,0.65
miumeo1910,631693,0.62
nguyenkulan9761,631693,0.55
trangcalcifer,631693,0.58
ngochien.hlu,631693,0.7
heosimple,631693,0.79
oanh2001,944392,0.89
haichap123,944392,0.95
foodee_2zsmo01d,944392,0.96
tungchidora,944392,0.97
hoana1234,944392,0.99
dbsk49,926909,0.76
Baotramm1411,926909,0.95
haf1810,926909,0.71
foodee_2tyvgz6z,926909,0.86
camtudien,926909,0.98
foodee_44zx1ppp,926909,0.27
foodee_f9bcog14,926909,0.46
shimhae31122013,926909,0.78
yenmanga,926909,0.31
phangiaile,680627,0.68
miumeo1910,680627,0.69
nguyenkulan9761,680627,0.61
trangcalcifer,680627,0.61
trangcalcifer,680627,0.59
phangiailevn,680627,0.61
linhtrang1826,680627,0.75
nguyenkulan9761,680627,0.59
phangiailevn,680627,0.63
haphuong2k1na,680627,0.84
nguyenthanhkien9999,680627,0.7
hoaitrinhdao,680627,0.85
phangiaile,680627,0.81
nguyenkulan,680627,0.63
minhthu.nguyen,680627,0.74
Nguyenngocna2608,681466,0.29
miumeo1910,681466,0.75
nhinnhin9222,681466,0.4
nguyenkulan9761,681466,0.81
vanvuive95,681466,0.54
anhdiep574,681466,0.65
Quynhnguyen145,681466,0.6
phangiailevn,681466,0.66
phangiailevn,681466,0.78
nguyenkulan9761,681466,0.69
anleyh,681466,0.73
retrai,681466,0.86
phangiaile,681466,0.71
hoaitrinhdao,681466,0.83
nguyenkulan,681466,0.76
nguyenkulan9761,681466,0.7
hoaitrinhdao,681466,0.76
nguynthhin8723,239898,0.64
foodee_559b57c0,239898,0.33
phangiailevn,239898,0.7
phangiailevn,239898,0.67
phangiaile,239898,0.73
phangiaile,239898,0.68
nguyenkulan,239898,0.63
turtlesatsat2206,642450,0.77
linhtrang1826,642450,0.76
linhchilichinh,244806,0.88
snowvampjre,244806,0.48
Linh7121,244806,0.69
tinhoclop6,244806,0.8
boxkpop123,244806,0.88
miu.0319,244806,0.85
mrs0n96,244806,0.91
minhthu.nguyen,244806,0.81
phangiaile,274345,0.77
hadiep174,274345,0.8
foodee_oqd9wlyy,759850,0.93
foodee_z55b6358,759850,0.63
hohieuhai,759850,0.08
Hoanghaidtht,759850,0.39
thuyhangnguyen123,759850,0.44
pnalove198550,759850,0.39
phangiaile,759850,0.63
phangiailevn,759850,0.67
martintrn,932496,0.97
heosimple,719383,0.79
vuthingocanna,240882,0.81
minhthu.nguyen,240882,0.68
phangiaile,240882,0.74
